1001297,ZONE888,ZONE070,2024-05-07 04:16,48.9,179.5
1001298,ZONE068,ZONE733,2024-03-16 22:24,41.9,165.5
1001299,ZONE997,ZONE139,2024-12-21 20:24,35.1,139.5
1001300,ZONE094,ZONE263,2024-09-13 05:53,2.7,20.1
1001301,ZONE930,ZONE735,2024-08-22 09:42,11.4,59.0
1001302,ZONE938,ZONE393,2024-03-14 23:49,23.9,98.2
1001303,ZONE452,ZONE694,2024-06-07 00:54,26.5,101.5
1001304,ZONE841,ZONE912,2024-10-30 10:52,15.9,72.1
1001305,ZONE268,ZONE739,2024-01-12 06:58,33.8,126.8
1001306,ZONE286,ZONE023,2024-09-28 18:15,49.9,187.7
1001307,ZONE_MAIN_B,ZONE912,2024-09-02 02:00,39.0,154.2
1001308,ZONE256,ZONE185,2024-03-21 06:17,22.6,84.2
1001309,ZONE543,ZONE852,2024-12-17 12:29,38.5,141.9
1001310,ZONE_MAIN_B,ZONE086,2024-03-12 14:11,41.2,159.7
1001311,ZONE_MAIN_B,ZONE674,2024-06-11 12:18,32.9,126.4
1001312,ZONE985,ZONE281,2024-11-21 09:35,11.2,50.6
1001313,ZONE255,ZONE153,2024-08-17 19:26,40.2,153.7
1001314,ZONE070,ZONE438,2024-12-23 20:03,6.4,41.8
1001315,ZONE_MAIN_A,ZONE375,2024-04-07 07:49,11.9,47.8
1001316,ZONE068,ZONE963,2024-10-21 18:43,24.3,90.9
1001317,ZONE_MAIN_B,ZONE764,2024-01-22 12:42,40.8,153.4
1001318,ZONE687,ZONE019,2024-06-02 22:22,11.7,51.4
1001319,ZONE588,ZONE834,2024-06-11 01:34,32.2,130.2
1001320,ZONE675,ZONE433,2024-10-11 22:41,21.5,90.9
1001321,ZONE515,ZONE703,2024-08-24 03:13,42.9,162.6
1001322,ZONE491,ZONE883,2024-06-28 15:31,1.8,18.8
1001323,ZONE947,ZONE886,2024-10-12 02:51,22.1,89.0
1001324,ZONE658,ZONE445,2024-05-27 16:36,19.5,84.3
1001325,ZONE205,ZONE915,2024-05-10 17:38,5.6,26.4
1001326,ZONE_MAIN_B,ZONE542,2024-07-06 09:41,41.4,158.8
1001327,ZONE150,ZONE962,2024-10-19 23:54,13.1,61.1
1001328,ZONE_MAIN_B,ZONE774,2024-02-28 02:15,29.8,118.3
1001329,ZONE639,ZONE416,2024-01-15 08:44,42.0,156.2
1001330,ZONE044,ZONE525,2024-08-20 20:57,2.0,26.0
1001331,zone01,ZONE650,2024-02-17 09:36,6.3,39.1
1001332,ZONE945,ZONE185,2024-10-23 14:12,12.7,60.6
1001333,ZONE831,ZONE215,2024-03-01 20:42,19.1,81.1
1001334,ZONE821,ZONE756,2024-07-10 09:14,43.8,162.4
1001335,ZONE199,ZONE647,2024-07-25 11:02,15.4,64.0
1001336,ZONE669,ZONE562,2024-08-14 07:51,13.7,56.6
1001337,ZONE516,ZONE202,2024-05-27 18:57,22.3,84.4
1001338,ZONE556,ZONE292,2024-07-08 23:42,50.0,184.2
1001339,ZONE894,ZONE733,2024-03-01 19:51,21.5,89.9
1001340,ZONE853,ZONE981,2024-07-06 08:23,11.6,56.4
1001341,ZONE482,ZONE049,2024-11-05 21:36,29.1,115.9
1001342,zone01,ZONE669,2024-07-25 20:31,45.1,164.9
1001343,ZONE950,ZONE468,2024-10-22 10:46,21.0,89.9
1001344,ZONE635,ZONE836,2024-04-05 08:26,15.0,72.3
1001345,ZONE777,ZONE355,2024-11-02 22:58,27.0,99.9
1001346,ZONE980,ZONE722,2024-05-28 09:04,1.7,14.1
1001347,ZONE_MAIN_A,ZONE411,2024-10-16 17:32,2.2,21.7
1001348,ZONE716,ZONE475,2024-05-03 10:32,33.4,127.5
1001349,ZONE016,ZONE321,2024-04-20 07:15,9.0,45.1
1001350,ZONE702,ZONE559,2024-12-20 09:16,47.9,187.6
1001351,ZONE758,ZONE808,2024-01-08 11:31,14.0,64.6
1001352,ZONE_MAIN_A,ZONE209,2024-02-21 21:33,12.7,56.3
1001353,ZONE267,ZONE566,2024-01-15 04:01,7.7,40.3
1001354,ZONE508,ZONE339,2024-01-10 08:13,12.4,56.8
1001355,ZONE846,ZONE731,2024-09-25 00:06,27.3,108.1
1001356,ZONE444,ZONE193,2024-07-02 17:14,32.6,131.6
1001357,ZONE750,ZONE279,2024-04-30 00:34,39.9,157.8
1001358,ZONE828,ZONE975,2024-03-28 20:17,1.9,13.5
1001359,ZONE494,ZONE165,2024-08-29 03:31,21.8,87.9
1001360,ZONE527,ZONE799,2024-11-21 08:23,43.3,167.1
1001361,ZONE102,ZONE456,2024-02-02 17:21,34.5,130.1
1001362,ZONE742,ZONE197,2024-10-21 07:44,30.1,124.2
1001363,ZONE737,ZONE807,2024-05-13 12:09,37.9,143.3
1001364,ZONE_MAIN_A,ZONE022,2024-07-04 10:34,23.4,95.3
1001365,ZONE362,ZONE450,2024-11-08 04:56,41.1,160.6
1001366,ZONE431,ZONE712,2024-02-20 03:01,13.9,57.3
1001367,ZONE_MAIN_A,ZONE077,2024-05-21 01:05,29.5,112.3
INVALID_ID,ZONE979,ZONE812,2024-05-02 13:25,4.9,34.6
1001369,ZONE534,ZONE702,2024-04-22 08:28,22.0,92.6
1001370,ZONE030,ZONE837,2024-03-27 15:18,17.2,66.8
1001371,ZONE589,ZONE469,2024-02-05 12:00,14.8,68.7
1001372,zone01,ZONE517,2024-11-20 10:54,42.0,165.2
1001373,ZONE251,ZONE765,2024-04-20 13:02,44.1,169.1
1001374,ZONE032,ZONE484,2024-05-29 15:24,37.1,135.8
1001375,ZONE413,ZONE485,2024-03-28 06:02,17.8,76.2
1001376,ZONE551,ZONE946,2024-08-28 18:00,38.4,147.9
1001377,ZONE879,ZONE550,2024-07-08 18:27,5.5,25.4
1001378,zone01,ZONE559,2024-05-10 19:55,9.8,44.7
1001379,ZONE509,ZONE848,2024-11-09 15:50,39.4,153.9
1001380,ZONE107,ZONE118,2024-11-18 23:42,2.3,15.6
1001381,ZONE278,ZONE698,2024-04-10 02:07,23.5,98.2
1001382,ZONE690,ZONE761,2024-12-08 13:43,23.1,90.7
1001383,ZONE_MAIN_B,ZONE805,2024-05-27 08:06,14.0,55.2
1001384,ZONE108,ZONE492,2024-05-09 23:57,25.0,104.4
1001385,ZONE501,ZONE011,2024-05-25 21:34,26.2,101.5
1001386,ZONE897,ZONE140,2024-08-23 06:20,30.1,111.4
1001387,ZONE939,ZONE563,2024-11-27 06:06,30.7,122.5
1001388,ZONE_MAIN_B,ZONE548,2024-01-13 21:24,9.0,47.6
1001389,ZONE_MAIN_B,ZONE101,2024-08-06 01:21,6.5,37.6
1001390,ZONE01,ZONE644,2024-10-19 18:44,8.6,49.8
1001391,ZONE01,ZONE870,2024-05-13 21:36,44.6,162.7
1001392,ZONE568,ZONE672,2024-01-12 19:41,13.5,56.6
1001393,ZONE_MAIN_B,ZONE997,2024-03-07 09:44,42.2,157.6
1001394,ZONE755,ZONE598,2024-09-09 09:55,32.3,131.3
1001395,ZONE078,ZONE173,2024-06-02 16:45,44.6,161.6
1001396,ZONE_MAIN_B,ZONE781,2024-10-01 07:48,47.4,175.6
1001397,ZONE306,ZONE634,2024-02-02 09:21,42.4,166.2
1001398,ZONE643,ZONE217,2024-09-21 14:28,34.8,132.1
1001399,ZONE769,ZONE900,2024-05-20 08:32,10.0,42.4
1001400,ZONE279,ZONE278,2024-06-03 00:31,3.2,22.9
1001401,ZONE877,ZONE617,2024-05-27 22:50,16.3,66.9
1001402,ZONE508,ZONE526,2024-11-28 02:10,2.3,16.9
1001403,ZONE452,ZONE814,2024-11-30 14:53,37.1,138.2
1001404,zone01,ZONE509,2024-06-06 03:00,3.2,29.8
1001405,ZONE498,ZONE058,2024-11-04 17:11,46.2,168.9
1001406,ZONE_MAIN_B,ZONE180,2024-03-17 19:00,19.4,84.3
1001407,ZONE924,ZONE996,2024-07-03 15:06,2.4,19.9
1001408,ZONE973,ZONE069,2024-12-13 10:50,27.0,103.4
1001409,ZONE212,ZONE384,2024-06-15 18:06,3.3,30.1
1001410,ZONE077,ZONE494,2024-06-03 20:17,33.7,126.1
1001411,ZONE394,ZONE814,2024-11-10 03:35,42.3,158.3
1001412,ZONE474,ZONE676,2024-02-13 18:19,16.1,66.2
1001413,ZONE596,ZONE690,2024-12-01 12:21,4.2,21.0
1001414,ZONE674,ZONE521,2024-03-26 14:49,32.1,122.0
1001415,ZONE681,ZONE125,2024-04-17 00:47,1.4,14.0
1001416,ZONE102,ZONE082,2024-02-09 15:59,13.5,55.0
1001417,ZONE878,ZONE155,2024-08-03 06:02,37.0,148.2
1001418,ZONE671,ZONE741,2024-08-09 11:17,47.9,186.7
1001419,ZONE950,ZONE255,2024-12-06 03:40,32.8,131.8
1001420,ZONE553,ZONE810,2024-11-22 05:46,35.5,137.2
1001421,ZONE129,ZONE426,Not-A-Date,10.6,51.1
1001422,ZONE_MAIN_A,ZONE191,2024-06-06 04:41,31.8,116.8
1001423,ZONE_MAIN_B,ZONE666,2024-11-09 05:35,44.7,163.8
1001424,ZONE682,ZONE636,2024-12-22 10:21,38.0,146.0
1001425,ZONE733,ZONE008,2024-06-07 13:30,3.4,24.8
1001426,ZONE_MAIN_B,ZONE549,2024-11-27 15:26,49.3,184.6
1001427,ZONE205,ZONE979,2024-06-16 12:36,11.7,54.8
1001428,ZONE733,ZONE363,2024-10-18 05:13,23.8,97.8
1001429,ZONE078,ZONE173,2024-04-21 22:48,38.1,152.8
1001430,ZONE074,ZONE105,2024-05-04 19:28,34.2,132.5
1001431,ZONE676,ZONE236,2024-10-31 12:12,33.2,127.7
1001432,ZONE012,ZONE776,2024-01-26 16:55,47.3,181.7
1001433,ZONE_MAIN_B,ZONE446,2024-08-09 22:14,8.6,40.6
1001434,ZONE719,ZONE557,2024-12-24 08:44,28.4,111.9
1001435,ZONE146,ZONE225,2024-04-26 15:01,41.8,153.7
1001436,ZONE285,ZONE344,2024-02-10 07:57,27.0,110.3
1001437,ZONE305,ZONE563,2024-07-22 16:11,3.8,26.2
1001438,ZONE848,ZONE348,2024-01-31 01:35,7.9,36.5
1001439,ZONE304,ZONE897,2024-06-21 02:34,1.6,21.7
1001440,ZONE543,ZONE845,2024-06-17 08:31,48.7,180.6
1001441,ZONE_MAIN_B,ZONE617,2024-11-10 19:53,40.1,146.0
1001442,ZONE103,ZONE624,2024-04-14 19:12,39.5,153.8
1001443,ZONE156,ZONE630,2024-10-12 23:03,35.7,144.4
1001444,ZONE701,ZONE786,2024-06-04 21:29,10.7,44.4
1001445,ZONE903,ZONE884,2024-08-27 04:47,37.8,147.0
1001446,ZONE177,ZONE314,2024-03-09 00:50,33.7,130.7
1001447,ZONE_MAIN_B,ZONE534,2024-01-24 09:48,29.2,122.0
1001448,ZONE314,ZONE795,2024-07-28 06:18,17.8,81.4
1001449,ZONE_MAIN_B,ZONE428,2024-10-30 01:50,38.9,150.4
1001450,ZONE155,ZONE311,2024-06-02 12:18,42.7,157.3
1001451,ZONE633,ZONE718,2024-06-27 20:40,14.1,65.7
1001452,ZONE230,ZONE813,2024-03-24 18:59,8.6,37.5
1001453,ZONE445,ZONE785,2024-03-20 10:42,8.6,42.3
1001454,ZONE715,ZONE784,2024-02-15 04:02,45.2,171.3
1001455,ZONE_MAIN_A,ZONE330,2024-04-08 07:51,22.4,88.4
1001456,ZONE682,ZONE998,2024-03-20 18:47,13.8,54.6
1001457,ZONE296,ZONE155,2024-01-06 21:15,29.6,122.2
1001458,ZONE275,ZONE208,2024-11-11 02:36,7.0,31.2
1001459,ZONE713,ZONE836,2024-03-15 20:10,31.8,127.6
1001460,ZONE253,ZONE988,2024-07-06 08:25,27.5,102.7
1001461,ZONE410,ZONE520,2024-02-17 19:32,24.1,89.6
1001462,ZONE922,ZONE604,2024-05-03 00:49,42.6,166.0
1001463,ZONE967,ZONE608,2024-06-20 04:41,22.1,84.0
1001464,ZONE581,ZONE512,2024-08-01 22:29,11.9,56.7
1001465,ZONE097,ZONE385,2024-01-29 07:12,24.8,101.8
1001466,ZONE735,ZONE434,2024-03-20 00:35,3.7,21.9
1001467,ZONE523,ZONE933,2024-01-05 05:47,24.2,100.3
1001468,ZONE232,ZONE387,2024-11-17 10:16,29.0,113.0
1001469,ZONE_MAIN_B,ZONE435,2024-10-09 10:39,40.7,154.4
1001470,ZONE411,ZONE647,2024-09-21 21:37,41.9,153.8
1001471,ZONE702,ZONE259,2024-03-22 05:10,27.6,104.1
1001472,ZONE899,ZONE721,2024-03-13 16:23,47.3,171.9
1001473,ZONE076,ZONE078,2024-03-08 06:01,38.8,146.9
1001474,ZONE353,ZONE394,2024-11-04 03:16,44.3,165.4
1001475,ZONE132,ZONE492,2024-09-25 02:59,47.0,176.0
1001476,ZONE494,ZONE666,2024-02-11 22:37,25.0,95.1
1001477,ZONE190,ZONE439,2024-10-21 22:56,29.1,111.6
1001478,ZONE810,ZONE123,2024-08-27 19:50,9.4,40.1
1001479,ZONE875,ZONE820,2024-02-05 22:31,41.5,150.9
1001480,ZONE280,ZONE739,2024-07-28 01:44,26.8,105.2
1001481,ZONE305,ZONE146,2024-06-13 19:56,8.4,47.3
1001482,ZONE639,ZONE416,2024-12-24 02:50,12.9,57.3
1001483,ZONE194,ZONE278,2024-08-25 02:43,28.0,105.9
1001484,ZONE573,ZONE688,2024-08-22 12:16,44.7,170.1
1001485,ZONE532,ZONE363,2024-04-23 08:06,27.2,105.2
1001486,zone01,ZONE364,2024-03-19 21:25,35.2,134.7
1001487,ZONE557,ZONE977,2024-06-21 17:19,27.4,107.1
1001488,ZONE074,ZONE967,2024-05-20 23:36,43.9,171.9
1001489,ZONE831,ZONE700,2024-06-02 08:24,11.5,51.7
1001490,ZONE_MAIN_A,ZONE275,2024-03-12 07:30,28.8,120.7
1001491,ZONE347,ZONE447,2024-12-23 14:14,6.9,36.7
1001492,ZONE360,ZONE454,2024-09-30 13:25,15.9,63.8
1001493,ZONE_MAIN_B,ZONE415,2024-09-04 09:35,17.5,79.3
1001494,ZONE456,ZONE629,2024-09-16 11:10,20.3,88.3
1001495,ZONE199,ZONE312,2024-02-16 03:15,26.8,106.7
1001496,ZONE_MAIN_B,ZONE960,2024-10-26 22:49,30.6,113.8
1001497,ZONE672,ZONE521,2024-07-18 22:40,28.9,110.5
1001498,ZONE236,ZONE624,2024-11-14 09:27,36.4,136.5
1001499,ZONE017,ZONE561,2024-12-14 19:49,38.5,144.4
1001500,ZONE975,ZONE236,2024-06-15 06:50,30.0,112.2
1001501,ZONE705,ZONE044,2024-05-10 00:29,2.5,27.2
1001502,ZONE752,ZONE582,2024-11-11 13:06,16.5,77.1
1001503,ZONE974,ZONE012,2024-06-01 06:20,18.3,75.6
1001504,ZONE193,ZONE345,2024-12-16 01:13,28.7,116.0
1001505,ZONE_MAIN_A,ZONE741,2024-02-01 04:01,17.5,70.3
1001506,ZONE872,ZONE844,2024-03-09 06:01,25.5,105.2
1001507,ZONE084,ZONE700,2024-09-22 05:22,47.4,175.9
1001508,ZONE607,ZONE975,2024-08-20 06:59,12.8,61.2
1001509,ZONE368,ZONE337,2024-12-30 19:19,34.8,126.8
1001510,ZONE035,ZONE199,2024-11-05 11:22,30.2,118.7
1001511,ZONE718,ZONE452,2024-09-19 09:57,19.8,87.4
1001512,ZONE_MAIN_B,ZONE097,2024-07-07 06:44,18.4,80.6
1001513,ZONE083,ZONE429,2024-08-12 11:18,46.0,170.4
1001514,ZONE576,ZONE474,2024-01-18 00:37,37.5,150.6
1001515,ZONE744,ZONE213,2024-09-07 10:06,34.3,136.7
1001516,ZONE086,ZONE606,Not-A-Date,29.2,120.6
1001517,ZONE_MAIN_B,ZONE603,2024-02-28 00:47,32.2,123.1
1001518,ZONE294,ZONE932,2024-05-10 00:22,31.0,121.8
1001519,ZONE971,ZONE034,2024-08-26 15:11,17.4,71.3
1001520,ZONE_MAIN_B,ZONE777,2024-02-06 19:33,26.3,108.7
1001521,ZONE710,ZONE935,2024-07-09 20:46,1.6,14.4
1001522,ZONE653,ZONE518,2024-03-28 03:41,43.1,164.4
1001523,ZONE663,ZONE899,2024-10-20 08:39,36.2,142.7
1001524,ZONE_MAIN_A,ZONE273,2024-10-14 17:16,37.1,144.5
1001525,ZONE009,ZONE774,2024-02-01 11:28,36.0,139.8
1001526,ZONE403,ZONE271,2024-03-29 04:44,16.9,66.1
1001527,ZONE_MAIN_A,ZONE326,2024-03-01 17:44,16.9,69.9
1001528,ZONE161,ZONE467,2024-10-07 05:56,39.2,151.2
1001529,ZONE077,ZONE042,2024-12-13 13:06,14.0,60.7
1001530,ZONE_MAIN_A,ZONE282,2024-03-19 01:39,9.0,37.4
1001531,ZONE644,ZONE311,2024-10-16 23:04,21.5,93.1
1001532,ZONE190,ZONE094,2024-06-10 00:10,13.0,51.8
1001533,ZONE666,ZONE735,2024-09-03 18:13,49.0,181.8
1001534,ZONE_MAIN_B,ZONE366,2024-10-15 04:39,2.7,16.1
1001535,ZONE_MAIN_A,ZONE253,2024-05-14 05:13,38.5,151.0
1001536,ZONE930,ZONE079,2024-06-19 21:53,49.5,192.3
1001537,ZONE_MAIN_A,ZONE929,2024-01-20 20:29,31.0,119.9
1001538,ZONE_MAIN_B,ZONE641,2024-03-22 18:02,30.9,123.0
1001539,ZONE923,ZONE767,2024-03-10 00:03,16.3,68.4
1001540,ZONE329,ZONE496,2024-05-08 05:31,3.0,22.1
1001541,ZONE201,ZONE510,2024-10-16 02:30,48.0,175.0
1001542,ZONE296,ZONE684,2024-03-13 14:51,8.2,40.7
1001543,ZONE582,ZONE508,2024-07-10 20:01,41.6,157.6
1001544,ZONE127,ZONE361,2024-04-01 16:20,48.0,177.3
1001545,ZONE083,ZONE588,2024-12-15 23:03,16.7,68.6
1001546,ZONE240,ZONE825,2024-11-01 20:21,14.0,69.0
1001547,ZONE472,ZONE922,2024-03-17 03:03,38.1,146.9
1001548,ZONE_MAIN_A,ZONE639,2024-12-16 16:12,38.9,142.1
1001549,ZONE863,ZONE461,2024-12-21 10:10,49.2,178.8
1001550,ZONE883,ZONE309,2024-12-18 15:31,39.3,153.3
1001551,ZONE845,ZONE592,2024-06-09 03:07,12.4,59.2
1001552,ZONE534,ZONE993,2024-09-14 12:27,4.1,21.6
1001553,ZONE774,ZONE541,2024-03-02 02:38,2.4,16.8
1001554,ZONE380,ZONE191,2024-01-11 12:15,25.7,106.6
1001555,ZONE_MAIN_A,ZONE180,2024-10-13 05:36,2.8,22.9
1001556,ZONE100,ZONE854,2024-01-03 08:46,30.3,125.5
1001557,ZONE250,ZONE181,2024-01-28 13:37,31.1,117.0
1001558,zone01,ZONE505,2024-07-11 09:49,30.0,120.7
1001559,ZONE_MAIN_B,ZONE533,8.6,44.3
1001560,ZONE_MAIN_B,ZONE770,2024-02-04 00:57,42.5,156.8
1001561,ZONE231,ZONE530,2024-06-22 08:19,36.1,137.3
1001562,ZONE673,ZONE198,2024-04-11 00:08,8.5,39.9
1001563,ZONE01,ZONE113,2024-06-01 21:14,33.7
1001564,ZONE904,ZONE866,2024-04-02 09:25,31.1,123.4
1001565,ZONE695,ZONE407,2024-03-07 02:24,18.8,77.0
1001566,ZONE445,ZONE589,2024-10-23 18:52,41.2,153.0
1001567,ZONE785,ZONE543,2024-07-11 19:26,4.2,20.6
1001568,ZONE191,ZONE061,2024-03-13 05:21,13.2,63.7
1001569,ZONE964,ZONE267,2024-12-17 03:21,1.9,12.0
1001570,ZONE905,ZONE741,2024-04-09 18:05,26.1,101.6
1001571,ZONE_MAIN_B,ZONE254,2024-01-23 21:51,12.6,62.7
1001572,ZONE767,ZONE151,2024-11-13 21:07,16.5,76.6
1001573,ZONE715,ZONE879,2024-08-08 18:09,34.2,135.2
1001574,ZONE123,ZONE892,2024-01-30 21:26,39.1,153.2
1001575,ZONE793,ZONE335,2024-07-09 00:38,8.5,40.1
1001576,ZONE_MAIN_A,ZONE817,2024-06-10 19:56,28.2,106.8
1001577,ZONE01,ZONE103,2024-03-02 08:03,19.8,84.6
1001578,ZONE192,ZONE970,2024-10-11 23:51,1.3,13.1
1001579,ZONE_MAIN_A,ZONE323,2024-01-30 01:18,15.4,70.3
1001580,ZONE_MAIN_B,ZONE762,2024-01-21 23:12,1.5,14.2
1001581,ZONE459,ZONE040,2024-08-07 22:02,17.1,67.9
1001582,ZONE439,ZONE491,2024-10-12 01:08,49.9,187.0
1001583,ZONE502,ZONE216,2024-10-27 09:23,2.4,26.4
1001584,ZONE506,ZONE670,2024-02-23 15:20,46.7,170.5
1001585,ZONE697,ZONE906,2024-12-02 22:10,26.9,99.8
1001586,ZONE864,ZONE819,2024-04-07 21:34,1.8,20.6
1001587,ZONE256,ZONE342,2024-02-21 09:02,14.9,65.4
1001588,ZONE036,ZONE646,2024-01-23 19:28,35.9,135.3
1001589,ZONE213,ZONE078,2024-11-18 04:15,38.8,154.4
1001590,ZONE_MAIN_B,ZONE436,2024-08-20 15:23,40.0,153.0
1001591,ZONE128,ZONE917,2024-04-17 07:55,45.4,168.3
1001592,ZONE677,ZONE955,2024-06-29 01:59,15.6,73.7
1001593,ZONE808,ZONE518,2024-10-24 12:49,44.2,162.1
1001594,ZONE_MAIN_B,ZONE465,2024-07-03 12:46,19.4,86.6
1001595,ZONE404,ZONE610,2024-05-07 07:21,30.2,114.8
1001596,ZONE112,ZONE639,2024-01-04 01:25,39.9,151.5
1001597,ZONE925,ZONE145,2024-04-14 19:55,13.1,53.8
1001598,ZONE251,ZONE450,2024-11-24 07:30,22.5,85.4
1001599,ZONE601,ZONE817,2024-03-13 12:53,9.1,37.6
1001600,ZONE918,ZONE735,2024-08-04 18:02,49.1,180.9
1001601,ZONE745,ZONE390,2024-08-02 22:05,21.8,87.1
1001602,ZONE064,ZONE894,2024-09-07 18:25,45.6,177.8
1001603,ZONE085,ZONE653,2024-03-03 08:44,40.0,157.0
1001604,ZONE124,ZONE777,2024-05-15 05:14,35.3,139.1
1001605,ZONE_MAIN_B,ZONE915,2024-04-14 21:18,3.5,27.8
1001606,ZONE694,ZONE305,2024-03-28 23:28,33.7,131.2
1001607,ZONE812,ZONE309,2024-09-03 03:43,29.2,119.2
1001608,ZONE261,ZONE116,2024-12-15 11:40,3.6,32.3
1001609,ZONE432,ZONE121,2024-04-13 22:34,12.7,62.5
1001610,ZONE273,ZONE377,2024-09-08 22:00,17.6,67.9
1001611,ZONE_MAIN_B,ZONE973,2024-06-08 13:25,25.1,100.7
1001612,ZONE681,ZONE618,2024-07-15 17:47,32.9,123.3
1001613,ZONE665,ZONE793,2024-04-03 01:06,45.8,165.7
1001614,ZONE667,ZONE939,2024-06-21 04:09,29.2,109.0
1001615,ZONE324,ZONE919,2024-08-28 12:26,47.5,181.5
1001616,ZONE870,ZONE153,2024-07-30 09:25,32.8,132.2
1001617,ZONE01,ZONE162,2024-08-30 13:47,12.3,58.3
1001618,ZONE939,ZONE138,2024-11-02 09:40,8.3,38.9
1001619,ZONE_MAIN_B,ZONE498,2024-06-11 21:50,14.5,70.7
1001620,ZONE01,ZONE490,2024-08-06 18:40,28.8,110.2
1001621,ZONE020,ZONE998,2024-07-13 04:34,21.5,91.7
1001622,ZONE968,ZONE956,2024-10-03 10:31,44.0,165.5
1001623,ZONE949,ZONE247,2024-11-27 23:02,41.9,156.1
1001624,ZONE01,ZONE399,2024-08-27 13:29,2.1,16.8
1001625,ZONE819,ZONE905,2024-01-20 19:39,30.7,122.6
1001626,ZONE801,ZONE363,2024-11-05 20:38,48.6,175.2
1001627,ZONE01,ZONE575,2024-06-28 18:43,19.3,86.0
1001628,ZONE977,ZONE420,2024-03-22 11:42,25.5,104.8
1001629,ZONE_MAIN_B,ZONE232,2024-09-24 21:38,35.6,134.4
1001630,ZONE795,ZONE745,2024-05-11 02:33,14.4,64.9
1001631,ZONE514,ZONE846,2024-04-28 15:44,28.9,107.7
1001632,ZONE829,ZONE678,2024-06-14 13:02,20.2,83.7
1001633,ZONE546,ZONE588,2024-01-10 15:54,21.8,82.0
1001634,ZONE783,ZONE563,2024-04-04 22:31,28.6,107.5
1001635,ZONE185,ZONE720,2024-01-11 05:12,11.0,55.4
1001636,ZONE547,ZONE216,2024-11-12 09:18,5.3,36.2
1001637,ZONE916,ZONE808,2024-09-23 09:33,45.4,175.1
1001638,ZONE339,ZONE477,2024-02-13 00:19,4.2,25.0
1001639,ZONE865,ZONE652,2024-03-05 09:41,3.0,22.4
1001640,ZONE243,ZONE817,2024-07-22 14:10,46.8,169.3
1001641,ZONE104,ZONE633,2024-04-06 05:18,34.3,135.4
1001642,ZONE281,ZONE462,2024-09-05 06:32,30.6,125.8
1001643,ZONE399,ZONE680,2024-06-01 00:54,6.0,33.6
1001644,ZONE245,ZONE091,2024-09-26 15:27,23.1,99.4
1001645,ZONE_MAIN_A,ZONE225,2024-01-20 00:00,3.7,30.0
1001646,ZONE242,ZONE083,2024-08-06 13:41,19.9,89.2
1001647,ZONE626,ZONE150,2024-07-06 10:12,43.7,167.4
1001648,ZONE922,ZONE584,2024-06-12 21:13,15.6,65.4
1001649,ZONE710,ZONE664,2024-11-29 11:54,42.7,164.4
1001650,zone01,ZONE949,2024-04-03 15:20,2.1,25.7
1001651,ZONE462,ZONE083,2024-03-14 15:22,16.7,65.7
1001652,ZONE909,ZONE737,2024-08-22 19:39,27.6,107.5
1001653,ZONE307,ZONE105,2024-06-13 13:47,21.8,88.1
1001654,ZONE832,ZONE961,2024-11-03 04:11,35.2,130.6
1001655,ZONE911,ZONE981,2024-11-06 16:14,21.0,78.9
1001656,ZONE_MAIN_B,ZONE894,2024-10-25 23:47,SevenKm,100.6
1001657,ZONE432,ZONE841,2024-03-25 02:06,35.9,141.1
1001658,ZONE_MAIN_B,ZONE661,2024-09-22 00:54,30.1,115.3
1001659,ZONE262,ZONE737,2024-05-09 17:01,6.0,26.1
1001660,ZONE825,ZONE260,2024-11-27 01:19,15.8,70.2
1001661,ZONE085,ZONE850,2024-01-10 09:29,3.8,21.5
1001662,ZONE279,ZONE980,2024-04-29 16:41,38.7,154.8
1001663,ZONE027,ZONE782,2024-06-19 08:16,14.6,58.3
1001664,ZONE_MAIN_A,ZONE261,2024-09-15 17:54,34.7,129.9
1001665,ZONE_MAIN_A,ZONE025,2024-10-19 12:06,37.0,148.8
1001666,ZONE01,ZONE867,2024-07-15 13:07,44.7,169.3
1001667,ZONE995,ZONE664,2024-09-08 07:17,2.6,25.8
1001668,ZONE01,ZONE273,2024-01-11 12:12,45.7,165.0
1001669,ZONE_MAIN_A,ZONE917,2024-08-04 03:44,20.0,80.7
1001670,ZONE388,ZONE340,2024-10-27 06:58,20.4,79.5
1001671,ZONE225,ZONE703,2024-05-06 03:58,9.5,46.5
1001672,ZONE371,ZONE531,2024-06-18 08:58,28.1,117.0
1001673,ZONE820,ZONE293,2024-06-18 10:11,44.2,161.4
1001674,ZONE_MAIN_A,ZONE645,2024-09-11 11:24,27.5,104.8
1001675,ZONE_MAIN_B,ZONE890,2024-10-18 18:53,14.3,65.4
1001676,ZONE978,ZONE060,2024-04-01 17:41,48.3,175.1
1001677,ZONE_MAIN_A,ZONE437,2024-02-05 16:29,34.3,135.7
1001678,ZONE112,ZONE679,2024-12-19 12:02,2.9,21.6
1001679,ZONE556,ZONE887,2024-07-03 06:11,31.7,124.2
1001680,ZONE384,ZONE151,2024-06-02 16:15,33.6,124.2
1001681,ZONE683,ZONE132,2024-02-04 08:46,37.1,135.5
1001682,ZONE_MAIN_A,ZONE367,2024-01-18 06:54,2.9,20.5
1001683,ZONE666,ZONE009,2024-09-17 13:29,39.9,154.3
1001684,ZONE609,ZONE187,2024-12-23 12:35,8.2,39.2
1001685,ZONE595,ZONE717,2024-06-01 20:26,40.9,149.6
